 

stn;time;gre000z0;tre200s0;rre150z0;ure200s0;fu3010z0;dkl010z0
BER;202305262230;0;16.1;0.0;69.8;13.7;23
BER;202305262240;0;16.1;0.0;69.0;12.6;21
BER;202305262250;0;15.6;0.0;73.0;9.7;15
BER;202305262300;0;15.6;0.0;71.9;7.2;5
BER;202305262310;0;15.6;0.0;71.7;4.7;356
BER;202305262320;0;14.3;0.0;77.6;3.6;336
BER;202305262330;0;15.3;0.0;73.4;3.6;280
BER;202305262340;0;14.7;0.0;76.4;4.7;294
BER;202305262350;0;14.4;0.0;77.1;4.3;297
BER;202305270000;0;14.5;0.0;76.9;5.4;289
BER;202305270010;0;14.1;0.0;79.0;5.0;297
BER;202305270020;0;14.5;0.0;76.8;5.8;310
BER;202305270030;0;13.7;0.0;81.6;7.9;333
BER;202305270040;0;13.6;0.0;81.6;7.9;346
BER;202305270050;0;13.6;0.0;81.2;6.5;359
BER;202305270100;0;13.3;0.0;82.2;2.9;339
BER;202305270110;0;13.8;0.0;78.8;2.9;273
BER;202305270120;0;13.0;0.0;82.0;3.2;266
BER;202305270130;0;13.0;0.0;82.8;2.9;311
BER;202305270140;0;12.1;0.0;88.1;2.5;330
BER;202305270150;0;12.3;0.0;86.4;2.2;316
BER;202305270200;0;12.6;0.0;84.0;2.2;293
BER;202305270210;0;13.3;0.0;80.8;4.0;271
BER;202305270220;0;11.8;0.0;88.1;2.5;276
BER;202305270230;0;11.6;0.0;88.7;3.2;318
BER;202305270240;0;12.0;0.0;87.4;2.2;324
BER;202305270250;0;10.9;0.0;92.1;3.2;353
BER;202305270300;0;11.3;0.0;88.3;5.4;329
BER;202305270310;0;11.5;0.0;89.4;4.7;343
BER;202305270320;0;11.5;0.0;88.8;5.0;360
BER;202305270330;0;10.9;0.0;91.7;7.2;15
BER;202305270340;1;11.2;0.0;90.0;8.6;16
BER;202305270350;5;11.3;0.0;89.0;10.8;14
BER;202305270400;10;11.3;0.0;88.8;11.2;17
BER;202305270410;16;11.2;0.0;89.2;10.1;20
BER;202305270420;23;11.4;0.0;88.1;9.4;24
BER;202305270430;31;11.3;0.0;89.0;7.6;22
BER;202305270440;63;11.6;0.0;87.9;9.7;16
BER;202305270450;94;11.9;0.0;86.7;9.7;18
BER;202305270500;119;12.4;0.0;83.7;8.6;12
BER;202305270510;146;12.5;0.0;83.4;9.4;14
BER;202305270520;174;12.8;0.0;81.9;8.3;18
BER;202305270530;202;13.1;0.0;81.6;8.6;15
BER;202305270540;230;13.4;0.0;79.5;16.2;19
BER;202305270550;260;13.7;0.0;77.6;16.9;23
BER;202305270600;292;13.9;0.0;77.5;16.6;25
BER;202305270610;323;14.3;0.0;74.8;14.0;29
BER;202305270620;352;14.7;0.0;74.5;13.0;37
BER;202305270630;381;14.9;0.0;72.3;11.9;34
BER;202305270640;411;15.2;0.0;71.7;16.2;30
BER;202305270650;440;15.6;0.0;71.5;17.6;25
BER;202305270700;472;15.9;0.0;68.5;14.4;36
BER;202305270710;502;16.6;0.0;70.4;12.2;22
BER;202305270720;531;16.1;0.0;68.3;13.3;23
BER;202305270730;560;16.3;0.0;66.3;14.0;8
BER;202305270740;589;16.5;0.0;66.3;11.5;16
BER;202305270750;615;17.0;0.0;67.7;7.9;17
BER;202305270800;641;17.5;0.0;64.3;11.2;10
BER;202305270810;664;17.4;0.0;65.7;11.5;15
BER;202305270820;690;17.7;0.0;64.7;12.2;6
BER;202305270830;716;17.8;0.0;63.9;11.2;9
BER;202305270840;739;18.5;0.0;61.6;12.2;9
BER;202305270850;758;18.7;0.0;62.4;10.8;22
BER;202305270900;780;18.5;0.0;62.3;13.3;354
BER;202305270910;799;18.9;0.0;60.3;14.4;15
BER;202305270920;819;19.5;0.0;60.3;14.4;13
BER;202305270930;838;19.7;0.0;57.7;15.1;6
BER;202305270940;852;19.9;0.0;58.4;17.6;10
BER;202305270950;869;20.1;0.0;59.1;15.1;6
BER;202305271000;882;20.6;0.0;57.4;13.3;28
BER;202305271010;892;20.3;0.0;57.6;14.4;11
BER;202305271020;903;21.2;0.0;56.9;15.5;7
BER;202305271030;914;20.9;0.0;56.7;14.8;11
BER;202305271040;922;21.3;0.0;55.4;17.6;23
BER;202305271050;928;21.3;0.0;55.5;14.4;15
BER;202305271100;935;21.9;0.0;54.1;16.9;9
BER;202305271110;939;21.5;0.0;55.2;19.8;17
BER;202305271120;945;21.8;0.0;52.6;17.6;18
BER;202305271130;945;22.2;0.0;53.6;20.2;5
BER;202305271140;944;22.2;0.0;53.0;19.1;35
BER;202305271150;943;22.7;0.0;55.2;17.3;15
BER;202305271200;937;23.1;0.0;51.0;17.3;26
BER;202305271210;932;22.7;0.0;52.4;18.0;17
BER;202305271220;928;22.9;0.0;51.2;18.0;28
BER;202305271230;923;22.9;0.0;52.6;19.4;23
BER;202305271240;913;23.2;0.0;48.2;18.7;10
BER;202305271250;904;23.2;0.0;44.8;16.9;27
BER;202305271300;892;23.3;0.0;47.9;14.8;29
BER;202305271310;881;23.7;0.0;50.3;16.2;24
BER;202305271320;866;24.0;0.0;49.3;15.5;18
BER;202305271330;850;23.9;0.0;48.0;17.3;14
BER;202305271340;831;23.6;0.0;50.3;16.9;6
BER;202305271350;813;23.4;0.0;43.9;15.5;36
BER;202305271400;791;23.5;0.0;47.2;17.6;20
BER;202305271410;771;23.4;0.0;45.0;18.0;13
BER;202305271420;749;24.0;0.0;46.1;17.3;23
BER;202305271430;728;23.7;0.0;46.9;17.3;8
BER;202305271440;699;23.7;0.0;45.9;18.4;18
BER;202305271450;678;23.6;0.0;44.3;17.6;7
BER;202305271500;652;23.6;0.0;42.2;17.3;29
BER;202305271510;630;23.9;0.0;42.0;13.3;46
BER;202305271520;602;23.9;0.0;41.2;17.3;35
BER;202305271530;575;23.6;0.0;40.8;16.2;43
BER;202305271540;548;23.9;0.0;39.9;15.5;21
BER;202305271550;519;23.7;0.0;42.8;16.6;24
BER;202305271600;489;23.3;0.0;44.3;15.5;11
BER;202305271610;458;23.4;0.0;42.2;16.2;18
BER;202305271620;425;23.2;0.0;41.9;18.0;17
BER;202305271630;394;23.3;0.0;41.4;14.8;15
BER;202305271640;365;23.4;0.0;43.1;12.2;20
BER;202305271650;335;23.1;0.0;47.7;14.4;44
BER;202305271700;303;23.0;0.0;43.3;16.6;35
BER;202305271710;273;22.8;0.0;43.7;13.0;35
BER;202305271720;247;22.6;0.0;43.7;13.3;25
BER;202305271730;218;22.3;0.0;44.8;14.0;25
BER;202305271740;189;22.4;0.0;43.0;12.2;29
BER;202305271750;158;22.1;0.0;45.2;10.8;41
BER;202305271800;129;21.8;0.0;45.5;12.6;30
BER;202305271810;101;21.5;0.0;47.4;10.8;39
BER;202305271820;77;21.5;0.0;45.7;9.0;33
BER;202305271830;57;21.0;0.0;47.1;9.4;43
BER;202305271840;39;20.8;0.0;48.0;7.9;39
BER;202305271850;25;20.0;0.0;51.1;7.2;37
BER;202305271900;13;19.7;0.0;52.5;6.5;27
BER;202305271910;6;19.1;0.0;56.1;6.5;27
BER;202305271920;2;18.4;0.0;60.3;6.1;24
BER;202305271930;0;17.9;0.0;62.2;6.1;23
BER;202305271940;0;17.3;0.0;65.1;7.2;24
BER;202305271950;0;17.5;0.0;63.6;7.2;28
BER;202305272000;0;17.0;0.0;66.2;7.9;30
BER;202305272010;0;16.5;0.0;68.8;8.3;23
BER;202305272020;0;16.5;0.0;67.3;9.0;24
BER;202305272030;0;16.3;0.0;68.9;8.3;26
BER;202305272040;0;15.9;0.0;69.9;8.6;24
BER;202305272050;0;15.5;0.0;73.0;9.0;22
BER;202305272100;0;16.3;0.0;66.7;9.0;27
BER;202305272110;0;15.9;0.0;69.6;7.9;18
BER;202305272120;0;15.8;0.0;69.6;8.6;19
BER;202305272130;0;15.8;0.0;69.0;7.9;19
BER;202305272140;0;15.5;0.0;70.2;7.2;18
BER;202305272150;0;15.4;0.0;71.1;10.1;22
BER;202305272200;0;15.3;0.0;71.0;10.1;26
BER;202305272210;0;14.9;0.0;73.1;9.4;30
BER;202305272220;0;14.4;0.0;75.6;5.8;30
BER;202305272230;0;14.2;0.0;76.4;2.9;9
BER;202305272240;0;14.0;0.0;77.0;5.0;8
BER;202305272250;0;13.8;0.0;77.8;3.2;9
BER;202305272300;0;14.2;0.0;75.4;2.5;5
BER;202305272310;0;14.1;0.0;75.4;1.4;14
BER;202305272320;0;14.2;0.0;75.1;2.5;347
BER;202305272330;0;14.1;0.0;75.4;3.6;9
BER;202305272340;0;13.7;0.0;77.8;2.9;17
BER;202305272350;0;13.4;0.0;78.9;3.6;4
BER;202305280000;0;13.0;0.0;80.7;2.5;360
BER;202305280010;0;12.8;0.0;82.1;3.2;12
BER;202305280020;0;12.7;0.0;82.1;3.2;15
BER;202305280030;0;12.8;0.0;80.7;3.2;6
BER;202305280040;0;12.9;0.0;80.6;4.0;13
BER;202305280050;0;12.9;0.0;80.4;2.5;4
BER;202305280100;0;12.3;0.0;84.5;3.2;319
BER;202305280110;0;12.5;0.0;82.3;3.6;348
BER;202305280120;0;12.4;0.0;83.6;4.7;354
BER;202305280130;0;11.3;0.0;89.8;6.5;353
BER;202305280140;0;11.1;0.0;89.5;2.5;26
BER;202305280150;0;10.7;0.0;91.8;5.0;7
BER;202305280200;0;11.3;0.0;88.8;6.5;359
BER;202305280210;0;11.3;0.0;88.2;3.2;26
BER;202305280220;0;10.6;0.0;90.7;2.5;13
BER;202305280230;0;11.0;0.0;89.0;1.8;22
BER;202305280240;0;10.5;0.0;91.2;1.4;39
BER;202305280250;0;10.6;0.0;90.6;3.2;24
BER;202305280300;0;10.0;0.0;91.7;2.2;17
BER;202305280310;0;10.5;0.0;89.9;3.6;14
BER;202305280320;0;10.1;0.0;92.6;2.9;9
BER;202305280330;0;10.2;0.0;92.3;3.6;19
BER;202305280340;1;9.7;0.0;93.7;2.2;13
BER;202305280350;4;10.1;0.0;93.0;1.8;67
BER;202305280400;9;9.8;0.0;93.5;1.1;42
BER;202305280410;17;9.8;0.0;93.5;1.1;51
BER;202305280420;25;9.7;0.0;93.9;2.2;25
BER;202305280430;33;10.1;0.0;92.8;4.7;15
BER;202305280440;60;10.2;0.0;94.1;2.9;345
BER;202305280450;83;10.4;0.0;93.5;1.1;21
BER;202305280500;105;10.7;0.0;91.7;2.2;6
BER;202305280510;129;11.3;0.0;90.1;2.9;360
BER;202305280520;154;11.6;0.0;88.1;2.9;2
BER;202305280530;180;12.0;0.0;86.3;3.2;353
BER;202305280540;208;12.3;0.0;86.3;1.1;16
BER;202305280550;237;12.9;0.0;87.6;1.4;36
BER;202305280600;267;13.1;0.0;81.5;1.1;79
BER;202305280610;295;13.5;0.0;81.5;0.7;91
BER;202305280620;324;14.1;0.0;80.1;0.7;21
BER;202305280630;354;14.9;0.0;77.0;4.0;9
BER;202305280640;382;14.9;0.0;73.6;6.1;6
BER;202305280650;412;15.3;0.0;72.6;6.5;1
BER;202305280700;443;15.5;0.0;71.4;6.5;360
BER;202305280710;473;15.9;0.0;68.3;7.9;359
BER;202305280720;501;16.3;0.0;67.7;7.9;2
BER;202305280730;530;16.9;0.0;66.8;9.0;5
BER;202305280740;560;16.9;0.0;64.2;9.7;8
BER;202305280750;586;17.1;0.0;62.3;9.4;15
BER;202305280800;614;17.2;0.0;62.1;8.3;20
BER;202305280810;648;18.1;0.0;60.7;9.0;36
BER;202305280820;676;18.4;0.0;60.3;10.1;53
BER;202305280830;699;18.4;0.0;60.0;8.6;41
BER;202305280840;722;18.3;0.0;57.0;11.5;15
BER;202305280850;747;18.9;0.0;59.0;10.8;16
BER;202305280900;769;19.6;0.0;58.7;8.6;357
BER;202305280910;788;19.3;0.0;54.2;10.8;13
BER;202305280920;805;20.0;0.0;55.2;10.1;15
BER;202305280930;821;20.0;0.0;57.3;11.9;357
BER;202305280940;837;20.7;0.0;53.8;10.8;11
BER;202305280950;852;20.5;0.0;52.5;12.6;10
BER;202305281000;866;20.5;0.0;52.3;12.6;14
BER;202305281010;879;20.9;0.0;52.9;12.6;32
BER;202305281020;894;20.8;0.0;52.3;13.3;12
BER;202305281030;907;21.2;0.0;49.0;13.0;14
BER;202305281040;913;21.1;0.0;44.9;14.0;15
BER;202305281050;918;21.6;0.0;48.2;13.3;15
BER;202305281100;927;21.8;0.0;49.4;14.8;8
BER;202305281110;931;22.2;0.0;48.6;15.1;13
BER;202305281120;932;22.2;0.0;44.3;14.8;10
BER;202305281130;935;22.3;0.0;40.6;16.2;1
BER;202305281140;935;22.5;0.0;44.4;14.8;1
BER;202305281150;931;22.7;0.0;41.3;15.1;9
BER;202305281200;931;22.3;0.0;39.0;14.8;5
BER;202305281210;930;22.9;0.0;37.6;13.7;18
BER;202305281220;927;23.1;0.0;37.2;14.0;22
BER;202305281230;918;23.1;0.0;36.2;13.0;12
BER;202305281240;910;22.7;0.0;37.6;14.0;11
BER;202305281250;897;23.2;0.0;34.0;15.5;9
BER;202305281300;891;23.9;0.0;36.4;14.4;19
BER;202305281310;882;23.7;0.0;34.4;13.3;24
BER;202305281320;864;23.2;0.0;32.6;16.2;12
BER;202305281330;848;24.2;0.0;33.4;12.2;27
BER;202305281340;830;23.8;0.0;32.5;15.5;30
BER;202305281350;815;24.0;0.0;33.4;19.4;33
BER;202305281400;797;24.4;0.0;33.1;13.3;34
BER;202305281410;776;23.9;0.0;34.3;14.8;39
BER;202305281420;751;24.6;0.0;33.4;14.8;15
BER;202305281430;723;23.9;0.0;31.3;16.2;29
BER;202305281440;697;24.0;0.0;33.8;18.0;28
BER;202305281450;672;24.3;0.0;33.2;16.6;58
BER;202305281500;649;23.9;0.0;32.3;15.8;28
BER;202305281510;622;23.9;0.0;31.7;16.6;42
BER;202305281520;596;24.0;0.0;32.7;16.9;44
BER;202305281530;567;23.8;0.0;34.0;18.7;19
BER;202305281540;540;24.2;0.0;37.0;16.6;39
BER;202305281550;506;23.7;0.0;33.0;15.5;35
BER;202305281600;480;23.6;0.0;34.7;16.2;43
BER;202305281610;452;23.7;0.0;32.6;17.6;46
BER;202305281620;427;23.4;0.0;32.6;16.6;44
BER;202305281630;392;23.4;0.0;33.1;14.0;44
BER;202305281640;362;23.3;0.0;34.4;17.3;43
BER;202305281650;333;23.2;0.0;35.3;15.8;35
BER;202305281700;304;23.2;0.0;35.8;9.4;51
BER;202305281710;274;22.9;0.0;35.0;13.0;39
BER;202305281720;245;22.8;0.0;32.4;16.9;44
BER;202305281730;215;22.5;0.0;37.3;11.9;50
BER;202305281740;186;22.5;0.0;35.2;13.0;48
BER;202305281750;159;22.2;0.0;38.0;12.2;44
BER;202305281800;131;21.7;0.0;40.5;11.2;39
BER;202305281810;106;21.7;0.0;40.1;10.8;44
BER;202305281820;83;21.5;0.0;41.1;9.0;43
BER;202305281830;60;20.8;0.0;44.4;7.2;48
BER;202305281840;41;20.8;0.0;42.7;5.4;57
BER;202305281850;26;19.9;0.0;47.3;5.8;62
BER;202305281900;15;19.6;0.0;48.0;6.5;72
BER;202305281910;7;20.1;0.0;44.8;5.4;73
BER;202305281920;3;20.2;0.0;44.1;4.0;63
BER;202305281930;0;19.0;0.0;49.8;4.0;56
BER;202305281940;0;18.6;0.0;52.5;5.4;53
BER;202305281950;0;17.8;0.0;54.9;5.4;53
BER;202305282000;0;17.8;0.0;53.2;4.7;55
BER;202305282010;0;16.3;0.0;61.8;5.8;42
BER;202305282020;0;15.9;0.0;64.5;6.5;21
BER;202305282030;0;16.0;0.0;61.4;5.8;27
BER;202305282040;0;15.6;0.0;65.1;5.8;23
BER;202305282050;0;15.6;0.0;65.2;6.5;23
BER;202305282100;0;15.9;0.0;62.4;5.4;39
BER;202305282110;0;15.5;0.0;64.6;4.7;23
BER;202305282120;0;15.0;0.0;66.6;5.4;19
BER;202305282130;0;14.7;0.0;68.0;6.8;30
BER;202305282140;0;14.2;0.0;70.2;9.0;28
BER;202305282150;0;14.9;0.0;65.0;10.8;27
BER;202305282200;0;14.4;0.0;67.1;10.4;27
BER;202305282210;0;15.0;0.0;63.1;10.8;27
BER;202305282220;0;15.1;0.0;62.4;11.2;30
BER;202305282230;0;14.7;0.0;64.0;11.2;27
BER;202305282240;0;15.4;0.0;59.7;9.0;34
BER;202305282250;0;14.9;0.0;61.7;11.2;26
BER;202305282300;0;14.8;0.0;62.0;11.5;21
BER;202305282310;0;14.8;0.0;62.7;8.6;21
BER;202305282320;0;14.8;0.0;61.8;6.5;17
BER;202305282330;0;14.5;0.0;62.5;6.5;16
BER;202305282340;0;14.7;0.0;60.5;9.4;22
BER;202305282350;0;14.5;0.0;61.1;10.1;20
BER;202305290000;0;14.1;0.0;63.0;5.8;16
BER;202305290010;0;13.3;0.0;68.4;1.8;261
BER;202305290020;0;13.4;0.0;68.7;2.9;320
BER;202305290030;0;12.6;0.0;72.9;3.2;8
BER;202305290040;0;12.1;0.0;74.7;3.6;7
BER;202305290050;0;12.6;0.0;71.1;4.7;1
BER;202305290100;0;12.0;0.0;73.8;4.7;8
BER;202305290110;0;11.5;0.0;76.1;6.5;13
BER;202305290120;0;11.7;0.0;75.4;6.8;28
BER;202305290130;0;12.3;0.0;70.1;7.6;43
BER;202305290140;0;13.4;0.0;63.6;8.3;48
BER;202305290150;0;13.9;0.0;59.5;10.4;52
BER;202305290200;0;13.5;0.0;62.6;7.9;57
BER;202305290210;0;11.7;0.0;72.8;3.2;325
BER;202305290220;0;12.4;0.0;69.6;6.8;300
BER;202305290230;0;11.3;0.0;75.7;5.4;342
BER;202305290240;0;11.0;0.0;78.9;3.2;16
BER;202305290250;0;11.4;0.0;75.1;1.4;67
BER;202305290300;0;10.9;0.0;77.2;4.3;7
BER;202305290310;0;10.4;0.0;79.5;4.7;15
BER;202305290320;0;10.1;0.0;80.2;2.5;46
BER;202305290330;0;10.2;0.0;79.5;1.1;41
BER;202305290340;1;10.3;0.0;78.8;2.2;8
BER;202305290350;5;9.2;0.0;85.3;2.2;25
BER;202305290400;10;9.5;0.0;83.5;1.1;36
BER;202305290410;17;9.4;0.0;85.3;1.1;67
BER;202305290420;25;9.5;0.0;84.9;1.4;93
BER;202305290430;33;8.8;0.0;90.9;1.4;350
BER;202305290440;67;9.6;0.0;85.4;1.4;22
BER;202305290450;93;10.1;0.0;84.1;1.4;13
BER;202305290500;119;10.6;0.0;84.1;1.1;7
BER;202305290510;144;11.4;0.0;82.2;1.8;21
BER;202305290520;171;11.6;0.0;79.5;2.2;13
BER;202305290530;199;12.0;0.0;79.0;2.5;24
BER;202305290540;229;12.9;0.0;76.7;1.8;9
BER;202305290550;258;13.1;0.0;73.8;2.5;1
BER;202305290600;288;13.8;0.0;73.2;3.6;357
BER;202305290610;318;14.1;0.0;68.1;5.4;17
BER;202305290620;348;14.9;0.0;60.1;7.6;33
BER;202305290630;379;15.2;0.0;57.6;8.3;28
BER;202305290640;411;15.8;0.0;63.8;9.0;23
BER;202305290650;443;15.5;0.0;58.4;9.7;18
BER;202305290700;472;15.6;0.0;57.5;10.4;6
BER;202305290710;503;15.9;0.0;59.7;11.9;10
BER;202305290720;537;16.1;0.0;55.1;12.2;16
BER;202305290730;571;16.5;0.0;58.1;12.6;18
BER;202305290740;602;17.4;0.0;53.8;11.2;13
BER;202305290750;631;17.7;0.0;52.7;13.3;9
BER;202305290800;659;17.7;0.0;53.3;14.4;20
BER;202305290810;684;18.3;0.0;52.0;13.7;17
BER;202305290820;706;18.8;0.0;50.3;14.0;12
BER;202305290830;729;19.0;0.0;47.1;13.3;22
BER;202305290840;753;19.6;0.0;48.7;17.6;22
BER;202305290850;772;19.7;0.0;46.7;17.3;19
BER;202305290900;791;19.5;0.0;46.1;16.9;23
BER;202305290910;810;20.2;0.0;48.9;15.8;14
BER;202305290920;828;19.9;0.0;45.5;18.7;23
BER;202305290930;843;19.9;0.0;44.5;15.1;26
BER;202305290940;862;20.3;0.0;45.2;23.0;12
BER;202305290950;877;21.4;0.0;44.8;18.7;17
BER;202305291000;888;21.1;0.0;44.8;18.7;21
BER;202305291010;903;21.1;0.0;43.7;19.1;28
BER;202305291020;917;21.5;0.0;44.0;21.2;19
BER;202305291030;927;21.9;0.0;44.0;19.4;22
BER;202305291040;934;21.7;0.0;42.8;22.3;20
BER;202305291050;941;22.4;0.0;42.3;19.1;28
BER;202305291100;946;22.3;0.0;41.3;20.2;45
BER;202305291110;949;22.4;0.0;39.7;19.4;49
BER;202305291120;955;22.2;0.0;39.0;19.1;43
BER;202305291130;954;22.5;0.0;37.9;20.5;28
BER;202305291140;950;22.9;0.0;38.0;21.2;36
BER;202305291150;952;23.0;0.0;38.8;23.0;43
BER;202305291200;944;23.2;0.0;38.7;23.8;36
BER;202305291210;943;22.9;0.0;37.2;22.3;35
BER;202305291220;936;23.1;0.0;36.4;24.8;39
BER;202305291230;932;23.2;0.0;37.8;24.5;47
BER;202305291240;923;24.0;0.0;37.5;19.1;33
BER;202305291250;912;24.3;0.0;34.0;20.9;37
BER;202305291300;902;23.6;0.0;33.9;23.4;43
BER;202305291310;888;24.3;0.0;34.2;19.4;54
BER;202305291320;879;24.1;0.0;35.1;20.5;53
BER;202305291330;861;24.2;0.0;33.6;20.2;44
BER;202305291340;840;24.3;0.0;34.3;21.2;61
BER;202305291350;819;24.1;0.0;31.4;22.0;46
BER;202305291400;797;24.8;0.0;32.6;19.4;38
BER;202305291410;775;24.5;0.0;32.5;19.8;36
BER;202305291420;750;24.4;0.0;32.2;20.9;30
BER;202305291430;728;24.7;0.0;32.8;17.6;43
BER;202305291440;703;24.4;0.0;32.5;20.9;44
BER;202305291450;678;24.4;0.0;33.5;19.1;45
BER;202305291500;652;24.5;0.0;32.4;18.7;41
BER;202305291510;628;24.2;0.0;29.8;19.4;39
BER;202305291520;604;24.2;0.0;29.4;19.1;45
BER;202305291530;576;24.2;0.0;29.6;18.0;41
BER;202305291540;547;24.4;0.0;28.0;19.8;55
BER;202305291550;520;24.4;0.0;27.1;19.8;46
BER;202305291600;491;24.2;0.0;29.0;15.5;63
BER;202305291610;459;24.1;0.0;30.1;14.0;60
BER;202305291620;427;23.9;0.0;31.2;13.7;52
BER;202305291630;396;23.9;0.0;30.7;13.0;75
BER;202305291640;365;23.8;0.0;31.3;15.1;54
BER;202305291650;335;23.5;0.0;30.6;18.7;52
BER;202305291700;307;23.4;0.0;29.9;16.2;57
BER;202305291710;277;23.2;0.0;33.2;14.0;58
BER;202305291720;247;23.1;0.0;30.0;11.2;55
BER;202305291730;216;22.9;0.0;31.1;13.7;49
BER;202305291740;187;22.8;0.0;31.9;12.6;48
BER;202305291750;159;22.3;0.0;34.3;11.5;51
BER;202305291800;133;22.1;0.0;34.3;12.6;49
BER;202305291810;107;22.1;0.0;34.0;12.6;48
BER;202305291820;84;21.8;0.0;34.4;12.2;48
BER;202305291830;62;21.5;0.0;36.1;10.8;42
BER;202305291840;44;20.9;0.0;40.5;7.9;32
BER;202305291850;30;20.9;0.0;39.0;9.7;40
BER;202305291900;18;19.9;0.0;43.2;6.8;45
BER;202305291910;8;20.0;0.0;41.7;6.8;36
BER;202305291920;3;19.2;0.0;44.7;7.2;37
BER;202305291930;0;19.1;0.0;44.7;7.6;39
BER;202305291940;0;18.8;0.0;45.6;8.6;27
BER;202305291950;0;18.4;0.0;47.0;9.7;22
BER;202305292000;0;18.1;0.0;47.4;9.0;21
BER;202305292010;0;17.6;0.0;50.6;8.6;17
BER;202305292020;0;17.1;0.0;52.5;9.4;20
BER;202305292030;0;17.2;0.0;51.7;9.4;18
BER;202305292040;0;16.8;0.0;52.8;9.0;23
BER;202305292050;0;16.7;0.0;53.3;7.6;21
BER;202305292100;0;16.5;0.0;53.3;7.6;24
BER;202305292110;0;16.5;0.0;52.3;10.8;22
BER;202305292120;0;16.4;0.0;52.3;10.8;25
BER;202305292130;0;16.1;0.0;53.8;11.5;24
BER;202305292140;0;16.1;0.0;52.2;12.2;26
BER;202305292150;0;15.8;0.0;53.3;13.0;25
BER;202305292200;0;16.0;0.0;52.3;12.2;29
BER;202305292210;0;15.5;0.0;54.7;11.2;33
BER;202305292220;0;15.9;0.0;51.6;10.8;31
BER;202305292230;0;15.9;0.0;50.8;11.5;30
BER;202305292240;0;15.7;0.0;52.6;11.2;30
BER;202305292250;0;15.9;0.0;50.1;11.2;30
BER;202305292300;0;15.6;0.0;51.8;10.4;26
BER;202305292310;0;15.4;0.0;52.2;9.7;21
BER;202305292320;0;15.1;0.0;53.5;10.1;24
BER;202305292330;0;15.3;0.0;52.8;10.4;28
BER;202305292340;0;15.4;0.0;52.0;9.4;30
BER;202305292350;0;14.7;0.0;55.6;9.4;26
BER;202305300000;0;15.0;0.0;53.7;10.4;20
BER;202305300010;0;14.7;0.0;54.8;6.1;3
BER;202305300020;0;13.9;0.0;59.6;5.4;315
BER;202305300030;0;12.6;0.0;67.7;6.5;296
BER;202305300040;0;13.4;0.0;62.2;1.4;312
BER;202305300050;0;12.1;0.0;70.1;4.7;326
BER;202305300100;0;12.2;0.0;68.8;5.4;348
BER;202305300110;0;12.0;0.0;68.7;5.0;358
BER;202305300120;0;12.1;0.0;66.5;5.4;6
BER;202305300130;0;12.3;0.0;65.9;4.7;10
BER;202305300140;0;10.8;0.0;75.6;3.6;23
BER;202305300150;0;10.7;0.0;78.3;4.7;352
BER;202305300200;0;10.4;0.0;78.8;4.7;359
BER;202305300210;0;10.8;0.0;75.6;6.5;4
BER;202305300220;0;10.9;0.0;74.4;5.8;11
BER;202305300230;0;10.3;0.0;78.3;5.0;11
BER;202305300240;0;10.5;0.0;77.1;6.1;13
BER;202305300250;0;9.5;0.0;83.7;6.8;18
BER;202305300300;0;10.4;0.0;78.2;6.5;15
BER;202305300310;0;9.5;0.0;82.7;5.0;26
BER;202305300320;0;10.1;0.0;78.6;6.5;22
BER;202305300330;0;10.3;0.0;77.5;6.8;19
BER;202305300340;1;9.9;0.0;80.4;7.9;20
BER;202305300350;4;10.4;0.0;77.3;9.4;35
BER;202305300400;10;11.2;0.0;73.0;9.7;39
BER;202305300410;19;11.4;0.0;71.7;9.0;27
BER;202305300420;31;10.8;0.0;76.3;9.4;19
BER;202305300430;49;11.3;0.0;72.8;6.1;33
BER;202305300440;69;11.6;0.0;71.4;5.0;31
BER;202305300450;83;11.9;0.0;71.7;3.6;356
BER;202305300500;91;11.7;0.0;72.7;4.0;357
BER;202305300510;94;12.2;0.0;71.2;2.9;357
BER;202305300520;125;12.6;0.0;67.1;2.2;4
BER;202305300530;167;13.1;0.0;64.7;1.4;300
BER;202305300540;230;13.3;0.0;65.0;3.2;332
BER;202305300550;211;13.6;0.0;67.0;1.8;20
BER;202305300600;264;14.0;0.0;64.3;3.2;11
BER;202305300610;286;14.3;0.0;61.0;1.8;358
BER;202305300620;337;15.0;0.0;61.8;4.3;22
BER;202305300630;388;15.3;0.0;58.7;6.1;42
BER;202305300640;273;15.2;0.0;58.8;7.2;50
BER;202305300650;267;15.2;0.0;61.0;5.8;69
BER;202305300700;372;15.8;0.0;59.1;6.1;47
BER;202305300710;479;16.2;0.0;57.3;7.9;37
BER;202305300720;561;16.4;0.0;56.7;9.4;30
BER;202305300730;555;16.9;0.0;57.2;10.4;31
BER;202305300740;590;17.0;0.0;53.7;14.4;23
BER;202305300750;560;16.9;0.0;53.3;12.6;37
BER;202305300800;612;17.2;0.0;55.3;11.2;19
BER;202305300810;576;17.6;0.0;54.6;13.7;20
BER;202305300820;671;17.6;0.0;53.4;16.9;30
BER;202305300830;741;18.4;0.0;52.8;14.4;37
BER;202305300840;754;18.4;0.0;54.2;14.8;24
BER;202305300850;733;18.6;0.0;52.5;16.9;26
BER;202305300900;712;18.7;0.0;52.3;17.3;22
BER;202305300910;802;19.2;0.0;49.6;15.1;25
BER;202305300920;784;20.3;0.0;50.4;14.0;33
